view_id,masked_family,raw_metric,display_metric,protocol,horizon,relation,full_point_n,view_point_n,point_loss,point_to_bounded,point_to_unknown,point_to_na,eligibility_transition,query_denominator,mapping_basis,source_ref
V01,Receipt,RIR,RIR,confirmed_prefix_v1,1,downstream,0,0,0,0,0,0,"{""False->False"":66,""None->None"":80}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,RIR,RIR,legacy_v2,3,downstream,50,35,15,0,15,0,"{""False->False"":77,""None->None"":1,""True->True"":50}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,RIR,RIR,chain_v1,3,downstream,63,0,63,0,63,0,"{""False->False"":65,""True->None"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,RIR,RIR,confirmed_prefix_v1,3,downstream,0,0,0,0,0,0,"{""False->False"":65,""None->None"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,CI,CI,legacy_object_ablation,,downstream,593,246,347,347,0,0,"{""False->False"":217,""True->True"":593}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,CI,CI,precise_control_semantics,,downstream,0,0,0,0,0,0,"{""False->False"":506,""None->None"":304}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,HIAA_run,HIAA_run,scheduled,,downstream,6,0,6,6,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,HIAA_run,HIAA_run,valid_only,,downstream,5,0,5,5,0,0,"{""False->False"":1,""True->True"":5}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,HIAA_pot_observed,HIAA_pot_observed,legacy_observed_executed_union,,downstream,6,6,0,0,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V01,Receipt,HIAA_pot_declared,HIAA_pot_declared,declared_finite_v1,,downstream,6,6,0,0,0,0,"{""True->True"":7}",7,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl
V02,Grant,UEA_count,UEA_count,actual_receipt_and_authorization,,downstream,1145,398,747,747,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,TaskSuccess,TaskSuccess,mechanical_public_obligations,,downstream,1094,1094,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,E_STS,STS_target_contract,U_and_not_verified_contract_violation,,downstream,1107,1107,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,failure_taxonomy,failure_taxonomy,recorded_failure_types,,downstream,1145,1145,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,ALR,ALR,T11_explicit_reason,,downstream,41,32,9,0,9,0,"{""False->False"":1089,""None->None"":3,""True->True"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,ALR,ALR,P3R_identity_guard,,downstream,46,37,9,0,9,0,"{""False->False"":1089,""None->None"":3,""True->True"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,Provenance,Provenance,recorded_origin_prediction,,downstream,7472,7472,0,0,0,0,"{""True->True"":7472}",7472,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,HIAA_Y,HIAA_Y,scheduled_receipted_selector,,downstream,360,360,0,0,0,0,"{""True->True"":360}",360,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,UEA,UEA,actual_receipt_and_authorization,,downstream,2191,329,1862,0,1862,0,"{""True->True"":2191}",2191,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,legacy_v2,1,downstream,61,0,61,0,61,0,"{""False->False"":84,""None->None"":1,""True->True"":61}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,chain_v1,1,downstream,80,19,61,0,61,0,"{""False->False"":66,""True->True"":80}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,confirmed_prefix_v1,1,downstream,0,0,0,0,0,0,"{""False->False"":66,""None->None"":80}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,legacy_v2,3,downstream,50,0,50,0,50,0,"{""False->False"":77,""None->None"":1,""True->True"":50}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,chain_v1,3,downstream,63,12,51,0,51,0,"{""False->False"":65,""True->True"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,RIR,RIR,confirmed_prefix_v1,3,downstream,0,0,0,0,0,0,"{""False->False"":65,""None->None"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,CI,CI,legacy_object_ablation,,downstream,593,593,0,0,0,0,"{""False->False"":217,""True->True"":593}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,CI,CI,precise_control_semantics,,downstream,0,0,0,0,0,0,"{""False->False"":506,""None->None"":304}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,HIAA_run,HIAA_run,scheduled,,downstream,6,6,0,0,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,HIAA_run,HIAA_run,valid_only,,downstream,5,5,0,0,0,0,"{""False->False"":1,""True->True"":5}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,HIAA_pot_observed,HIAA_pot_observed,legacy_observed_executed_union,,downstream,6,1,5,5,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V02,Grant,HIAA_pot_declared,HIAA_pot_declared,declared_finite_v1,,downstream,6,3,3,3,0,0,"{""True->True"":7}",7,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl
V03,Provenance,UEA_count,UEA_count,actual_receipt_and_authorization,,downstream,1145,1145,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,TaskSuccess,TaskSuccess,mechanical_public_obligations,,downstream,1094,1094,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,E_STS,STS_target_contract,U_and_not_verified_contract_violation,,downstream,1107,1107,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,failure_taxonomy,failure_taxonomy,recorded_failure_types,,downstream,1145,1145,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,ALR,ALR,T11_explicit_reason,,downstream,41,0,41,0,41,0,"{""False->False"":741,""False->None"":348,""None->None"":3,""True->None"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,ALR,ALR,P3R_identity_guard,,downstream,46,0,46,0,46,0,"{""False->False"":741,""False->None"":348,""None->None"":3,""True->None"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,Provenance,Provenance,recorded_origin_prediction,,self,7472,0,7472,0,7472,0,"{""True->True"":7472}",7472,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,HIAA_Y,HIAA_Y,scheduled_receipted_selector,,downstream,360,360,0,0,0,0,"{""True->True"":360}",360,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,UEA,UEA,actual_receipt_and_authorization,,downstream,2191,2191,0,0,0,0,"{""True->True"":2191}",2191,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,legacy_v2,1,downstream,61,57,4,0,4,0,"{""False->False"":84,""None->None"":1,""True->True"":61}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,chain_v1,1,downstream,80,76,4,0,4,0,"{""False->False"":66,""True->True"":80}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,confirmed_prefix_v1,1,downstream,0,0,0,0,0,0,"{""False->False"":66,""None->None"":80}",146,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,legacy_v2,3,downstream,50,47,3,0,3,0,"{""False->False"":77,""None->None"":1,""True->True"":50}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,chain_v1,3,downstream,63,60,3,0,3,0,"{""False->False"":65,""True->True"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,RIR,RIR,confirmed_prefix_v1,3,downstream,0,0,0,0,0,0,"{""False->False"":65,""None->None"":63}",128,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,CI,CI,legacy_object_ablation,,downstream,593,0,593,0,593,0,"{""False->False"":217,""True->None"":593}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,CI,CI,precise_control_semantics,,downstream,0,0,0,0,0,0,"{""False->False"":506,""None->None"":304}",810,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,HIAA_run,HIAA_run,scheduled,,downstream,6,6,0,0,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,HIAA_run,HIAA_run,valid_only,,downstream,5,5,0,0,0,0,"{""False->False"":1,""True->True"":5}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,HIAA_pot_observed,HIAA_pot_observed,legacy_observed_executed_union,,downstream,6,6,0,0,0,0,"{""True->True"":6}",6,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V03,Provenance,HIAA_pot_declared,HIAA_pot_declared,declared_finite_v1,,downstream,6,6,0,0,0,0,"{""True->True"":7}",7,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl
V04,Counterfactual,UEA_count,UEA_count,actual_receipt_and_authorization,,downstream,1145,1145,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,TaskSuccess,TaskSuccess,mechanical_public_obligations,,downstream,1094,1094,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,E_STS,STS_target_contract,U_and_not_verified_contract_violation,,downstream,1107,1107,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,failure_taxonomy,failure_taxonomy,recorded_failure_types,,downstream,1145,1145,0,0,0,0,"{""True->True"":1145}",1145,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,ALR,ALR,T11_explicit_reason,,downstream,41,40,1,0,1,0,"{""False->False"":1089,""None->None"":3,""True->True"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,ALR,ALR,P3R_identity_guard,,downstream,46,40,6,0,6,0,"{""False->False"":1089,""None->None"":3,""True->True"":69}",1161,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
V04,Counterfactual,Provenance,Provenance,recorded_origin_prediction,,downstream,7472,7472,0,0,0,0,"{""True->True"":7472}",7472,"fixed named-family estimand map in code/common.py SELF; no standalone Receipt/Grant/reason estimator, those are downstream dependencies",论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl
