metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
paired/All->Evidence/risk_reduction,measured,0,40,0.0,,ratio,same_condition_independent_samples,,"['formal-01-3', 'formal-01-4', 'formal-03-3', 'formal-03-4', 'formal-04-3', 'formal-04-4', 'formal-06-3', 'formal-06-4', 'formal-07-3', 'formal-07-4', 'formal-08-3', 'formal-08-4', 'formal-09-3', 'formal-09-4', 'formal-11-3', 'formal-11-4', 'formal-12-3', 'formal-12-4', 'formal-13-3', 'formal-13-4', 'formal-14-3', 'formal-14-4', 'formal-15-3', 'formal-15-4', 'formal-16-3', 'formal-16-4', 'formal-17-3', 'formal-17-4', 'formal-18-3', 'formal-18-4', 'formal-19-3', 'formal-19-4', 'formal-20-3', 'formal-20-4', 'formal-21-3', 'formal-21-4', 'formal-23-3', 'formal-23-4', 'formal-24-3', 'formal-24-4', 'formal-28-3', 'formal-28-4', 'formal-29-3', 'formal-29-4', 'formal-33-3', 'formal-33-4', 'formal-34-3', 'formal-34-4', 'formal-35-3', 'formal-35-4', 'formal-36-3', 'formal-36-4', 'formal-37-3', 'formal-37-4', 'formal-39-3', 'formal-39-4', 'formal-41-3', 'formal-41-4', 'formal-42-3', 'formal-42-4', 'formal-43-3', 'formal-43-4', 'formal-44-3', 'formal-44-4', 'formal-45-3', 'formal-45-4', 'formal-47-3', 'formal-47-4', 'formal-48-3', 'formal-48-4', 'formal-49-3', 'formal-49-4', 'formal-50-3', 'formal-50-4', 'formal-52-3', 'formal-52-4', 'formal-53-3', 'formal-53-4', 'formal-55-3', 'formal-55-4']",2.0,[],[],{},0
paired/All->Evidence/safe_success_gain,measured,4,40,0.1,,ratio,same_condition_independent_samples,,"['formal-01-3', 'formal-01-4', 'formal-03-3', 'formal-03-4', 'formal-04-3', 'formal-04-4', 'formal-06-3', 'formal-06-4', 'formal-07-3', 'formal-07-4', 'formal-08-3', 'formal-08-4', 'formal-09-3', 'formal-09-4', 'formal-11-3', 'formal-11-4', 'formal-12-3', 'formal-12-4', 'formal-13-3', 'formal-13-4', 'formal-14-3', 'formal-14-4', 'formal-15-3', 'formal-15-4', 'formal-16-3', 'formal-16-4', 'formal-17-3', 'formal-17-4', 'formal-18-3', 'formal-18-4', 'formal-19-3', 'formal-19-4', 'formal-20-3', 'formal-20-4', 'formal-21-3', 'formal-21-4', 'formal-23-3', 'formal-23-4', 'formal-24-3', 'formal-24-4', 'formal-28-3', 'formal-28-4', 'formal-29-3', 'formal-29-4', 'formal-33-3', 'formal-33-4', 'formal-34-3', 'formal-34-4', 'formal-35-3', 'formal-35-4', 'formal-36-3', 'formal-36-4', 'formal-37-3', 'formal-37-4', 'formal-39-3', 'formal-39-4', 'formal-41-3', 'formal-41-4', 'formal-42-3', 'formal-42-4', 'formal-43-3', 'formal-43-4', 'formal-44-3', 'formal-44-4', 'formal-45-3', 'formal-45-4', 'formal-47-3', 'formal-47-4', 'formal-48-3', 'formal-48-4', 'formal-49-3', 'formal-49-4', 'formal-50-3', 'formal-50-4', 'formal-52-3', 'formal-52-4', 'formal-53-3', 'formal-53-4', 'formal-55-3', 'formal-55-4']",2.0,[],[],{},0
paired/All->Evidence/selection_regret,not_applicable,,,,,regret,same_state_evaluable_policy_reference,同条件独立模型采样不构成同状态策略反事实最优参考；不以机制标签代替,"['formal-01-3', 'formal-01-4', 'formal-03-3', 'formal-03-4', 'formal-04-3', 'formal-04-4', 'formal-06-3', 'formal-06-4', 'formal-07-3', 'formal-07-4', 'formal-08-3', 'formal-08-4', 'formal-09-3', 'formal-09-4', 'formal-11-3', 'formal-11-4', 'formal-12-3', 'formal-12-4', 'formal-13-3', 'formal-13-4', 'formal-14-3', 'formal-14-4', 'formal-15-3', 'formal-15-4', 'formal-16-3', 'formal-16-4', 'formal-17-3', 'formal-17-4', 'formal-18-3', 'formal-18-4', 'formal-19-3', 'formal-19-4', 'formal-20-3', 'formal-20-4', 'formal-21-3', 'formal-21-4', 'formal-23-3', 'formal-23-4', 'formal-24-3', 'formal-24-4', 'formal-28-3', 'formal-28-4', 'formal-29-3', 'formal-29-4', 'formal-33-3', 'formal-33-4', 'formal-34-3', 'formal-34-4', 'formal-35-3', 'formal-35-4', 'formal-36-3', 'formal-36-4', 'formal-37-3', 'formal-37-4', 'formal-39-3', 'formal-39-4', 'formal-41-3', 'formal-41-4', 'formal-42-3', 'formal-42-4', 'formal-43-3', 'formal-43-4', 'formal-44-3', 'formal-44-4', 'formal-45-3', 'formal-45-4', 'formal-47-3', 'formal-47-4', 'formal-48-3', 'formal-48-4', 'formal-49-3', 'formal-49-4', 'formal-50-3', 'formal-50-4', 'formal-52-3', 'formal-52-4', 'formal-53-3', 'formal-53-4', 'formal-55-3', 'formal-55-4']",2.0,[],[],{},0
paired/All->Evidence/task_loss,measured,-4,40,-0.1,,ratio,same_condition_independent_samples,,"['formal-01-3', 'formal-01-4', 'formal-03-3', 'formal-03-4', 'formal-04-3', 'formal-04-4', 'formal-06-3', 'formal-06-4', 'formal-07-3', 'formal-07-4', 'formal-08-3', 'formal-08-4', 'formal-09-3', 'formal-09-4', 'formal-11-3', 'formal-11-4', 'formal-12-3', 'formal-12-4', 'formal-13-3', 'formal-13-4', 'formal-14-3', 'formal-14-4', 'formal-15-3', 'formal-15-4', 'formal-16-3', 'formal-16-4', 'formal-17-3', 'formal-17-4', 'formal-18-3', 'formal-18-4', 'formal-19-3', 'formal-19-4', 'formal-20-3', 'formal-20-4', 'formal-21-3', 'formal-21-4', 'formal-23-3', 'formal-23-4', 'formal-24-3', 'formal-24-4', 'formal-28-3', 'formal-28-4', 'formal-29-3', 'formal-29-4', 'formal-33-3', 'formal-33-4', 'formal-34-3', 'formal-34-4', 'formal-35-3', 'formal-35-4', 'formal-36-3', 'formal-36-4', 'formal-37-3', 'formal-37-4', 'formal-39-3', 'formal-39-4', 'formal-41-3', 'formal-41-4', 'formal-42-3', 'formal-42-4', 'formal-43-3', 'formal-43-4', 'formal-44-3', 'formal-44-4', 'formal-45-3', 'formal-45-4', 'formal-47-3', 'formal-47-4', 'formal-48-3', 'formal-48-4', 'formal-49-3', 'formal-49-4', 'formal-50-3', 'formal-50-4', 'formal-52-3', 'formal-52-4', 'formal-53-3', 'formal-53-4', 'formal-55-3', 'formal-55-4']",2.0,[],[],{},0
paired/Best Fixed->All/check_delta,measured,14,40,0.35,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/cost_delta_usd,measured,0.0017356136000000002,40,4.3390340000000006e-05,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/over_defense_discordance,measured,2,24,0.08333333333333333,,ratio,clean_conditions_reference_success_treatment_failure_not_causal_attribution,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/risk_reduction,measured,0,40,0.0,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/safe_success_gain,measured,1,40,0.025,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/selection_regret,not_applicable,,,,,regret,same_state_evaluable_policy_reference,同条件独立模型采样不构成同状态策略反事实最优参考；不以机制标签代替,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->All/task_loss,measured,-1,40,-0.025,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-3', 'formal-03-2', 'formal-03-3', 'formal-04-2', 'formal-04-3', 'formal-06-2', 'formal-06-3', 'formal-07-2', 'formal-07-3', 'formal-08-2', 'formal-08-3', 'formal-09-2', 'formal-09-3', 'formal-11-2', 'formal-11-3', 'formal-12-2', 'formal-12-3', 'formal-13-2', 'formal-13-3', 'formal-14-2', 'formal-14-3', 'formal-15-2', 'formal-15-3', 'formal-16-2', 'formal-16-3', 'formal-17-2', 'formal-17-3', 'formal-18-2', 'formal-18-3', 'formal-19-2', 'formal-19-3', 'formal-20-2', 'formal-20-3', 'formal-21-2', 'formal-21-3', 'formal-23-2', 'formal-23-3', 'formal-24-2', 'formal-24-3', 'formal-28-2', 'formal-28-3', 'formal-29-2', 'formal-29-3', 'formal-33-2', 'formal-33-3', 'formal-34-2', 'formal-34-3', 'formal-35-2', 'formal-35-3', 'formal-36-2', 'formal-36-3', 'formal-37-2', 'formal-37-3', 'formal-39-2', 'formal-39-3', 'formal-41-2', 'formal-41-3', 'formal-42-2', 'formal-42-3', 'formal-43-2', 'formal-43-3', 'formal-44-2', 'formal-44-3', 'formal-45-2', 'formal-45-3', 'formal-47-2', 'formal-47-3', 'formal-48-2', 'formal-48-3', 'formal-49-2', 'formal-49-3', 'formal-50-2', 'formal-50-3', 'formal-52-2', 'formal-52-3', 'formal-53-2', 'formal-53-3', 'formal-55-2', 'formal-55-3']",2.0,[],[],{},0
paired/Best Fixed->Coarse/check_delta,measured,-3,40,-0.075,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
paired/Best Fixed->Coarse/cost_delta_usd,measured,0.001341704,40,3.35426e-05,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
paired/Best Fixed->Coarse/over_defense_discordance,measured,0,24,0.0,,ratio,clean_conditions_reference_success_treatment_failure_not_causal_attribution,,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
paired/Best Fixed->Coarse/risk_reduction,measured,0,40,0.0,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
paired/Best Fixed->Coarse/safe_success_gain,measured,4,40,0.1,,ratio,same_condition_independent_samples,,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
paired/Best Fixed->Coarse/selection_regret,not_applicable,,,,,regret,same_state_evaluable_policy_reference,同条件独立模型采样不构成同状态策略反事实最优参考；不以机制标签代替,"['formal-01-2', 'formal-01-5', 'formal-03-2', 'formal-03-5', 'formal-04-2', 'formal-04-5', 'formal-06-2', 'formal-06-5', 'formal-07-2', 'formal-07-5', 'formal-08-2', 'formal-08-5', 'formal-09-2', 'formal-09-5', 'formal-11-2', 'formal-11-5', 'formal-12-2', 'formal-12-5', 'formal-13-2', 'formal-13-5', 'formal-14-2', 'formal-14-5', 'formal-15-2', 'formal-15-5', 'formal-16-2', 'formal-16-5', 'formal-17-2', 'formal-17-5', 'formal-18-2', 'formal-18-5', 'formal-19-2', 'formal-19-5', 'formal-20-2', 'formal-20-5', 'formal-21-2', 'formal-21-5', 'formal-23-2', 'formal-23-5', 'formal-24-2', 'formal-24-5', 'formal-28-2', 'formal-28-5', 'formal-29-2', 'formal-29-5', 'formal-33-2', 'formal-33-5', 'formal-34-2', 'formal-34-5', 'formal-35-2', 'formal-35-5', 'formal-36-2', 'formal-36-5', 'formal-37-2', 'formal-37-5', 'formal-39-2', 'formal-39-5', 'formal-41-2', 'formal-41-5', 'formal-42-2', 'formal-42-5', 'formal-43-2', 'formal-43-5', 'formal-44-2', 'formal-44-5', 'formal-45-2', 'formal-45-5', 'formal-47-2', 'formal-47-5', 'formal-48-2', 'formal-48-5', 'formal-49-2', 'formal-49-5', 'formal-50-2', 'formal-50-5', 'formal-52-2', 'formal-52-5', 'formal-53-2', 'formal-53-5', 'formal-55-2', 'formal-55-5']",2.0,[],[],{},0
