metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
hiaa/All/C1/heldout-inventory/scheduled/p11/failure.source_boundary,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/hiaa,not_applicable,,,,,signed_contrast,complete_behavior_valid_four_cells,有效配对筛选后没有完整四格,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00,not_applicable,,,,,ratio,valid_only_four_cell,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/behavior.no_call,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/failure.missing_dependency,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/failure.refusal,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/failure.request_limit,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/failure.schema,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p00/failure.source_boundary,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01,not_applicable,,,,,ratio,valid_only_four_cell,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/behavior.no_call,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/failure.missing_dependency,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/failure.refusal,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/failure.request_limit,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/failure.schema,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p01/failure.source_boundary,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10,not_applicable,,,,,ratio,valid_only_four_cell,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/behavior.no_call,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/failure.missing_dependency,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/failure.refusal,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/failure.request_limit,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/failure.schema,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p10/failure.source_boundary,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11,not_applicable,,,,,ratio,valid_only_four_cell,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/behavior.no_call,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/failure.missing_dependency,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/failure.refusal,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/failure.request_limit,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/failure.schema,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-inventory/valid_only/p11/failure.source_boundary,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-02-3', 'formal-07-3', 'formal-09-3', 'formal-26-3', 'formal-30-3', 'formal-33-3', 'formal-34-3', 'formal-38-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/hiaa,measured,0,1,0.0,,signed_contrast,scheduled_four_cell_contrast,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00,measured,0,2,0.0,,ratio,scheduled_four_cell,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/behavior.no_call,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/failure.missing_dependency,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/failure.refusal,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/failure.request_limit,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/failure.schema,measured,2,2,1.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p00/failure.source_boundary,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01,measured,0,2,0.0,,ratio,scheduled_four_cell,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/behavior.no_call,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/failure.missing_dependency,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/failure.refusal,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/failure.request_limit,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/failure.schema,measured,2,2,1.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p01/failure.source_boundary,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10,measured,0,2,0.0,,ratio,scheduled_four_cell,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/behavior.no_call,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/failure.missing_dependency,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/failure.refusal,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/failure.request_limit,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/failure.schema,measured,3,2,1.5,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p10/failure.source_boundary,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11,measured,0,2,0.0,,ratio,scheduled_four_cell,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/behavior.no_call,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/failure.missing_dependency,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/failure.refusal,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/failure.request_limit,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/failure.schema,measured,2,2,1.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/scheduled/p11/failure.source_boundary,measured,0,2,0.0,,events_per_chain,scheduled_core,,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/hiaa,not_applicable,,,,,signed_contrast,complete_behavior_valid_four_cells,有效配对筛选后没有完整四格,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/p00,not_applicable,,,,,ratio,valid_only_four_cell,设计中没有符合分母的观察,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/p00/behavior.no_call,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/p00/failure.missing_dependency,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/p00/failure.refusal,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
hiaa/All/C1/heldout-ledger/valid_only/p00/failure.request_limit,not_applicable,,,,,events_per_chain,scheduled_core,设计中没有符合分母的观察,"['formal-04-3', 'formal-11-3', 'formal-16-3', 'formal-22-3', 'formal-25-3', 'formal-31-3', 'formal-40-3', 'formal-53-3']",2.0,[],[],{},0
