phase,unit_id,run_id,request_id,response_id,attempt_index,first_failure_step,cause,status,incomplete_reason,visible_output_items,required_fields,actual_visible_fields,host_source_expected_from,allowed_action_ids,input_artifacts_count,request_max_output_tokens,total_output_tokens,reasoning_tokens,source_file,source_sha256,core_ref,m2_source_present,memory_writes,mechanical_adapter_can_recover_saved_output
g,t17-live-reference-v2-model2-m2-control-normal-s05-r3,run-5b32e25ef140c1c73e5b453c,call-a1f9ba8c85a54aca,6ac7c1aa-8a87-4530-8135-38831c8fa067,641,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000641.json,ffd7185ba2b10ac75a526770a7dec6c7e5374d127e015aafafd05381f0991a8b,datasets/t17-v2/stages/g/core-trials.jsonl#L255,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s01-r1,run-2cc3283e2574bb0f977a7227,call-dbc2b3ffccccdca9,18c59b42-9684-4869-933d-f529763cfdcf,645,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000645.json,da5190a44baa394f3065277aa8ddd5603935a45a4d7bc939ab2b61fb878c92ad,datasets/t17-v2/stages/g/core-trials.jsonl#L256,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s01-r2,run-13c167cfe30357bbff60cccf,call-3409cb11c655946a,c50ea938-9bff-4d64-8f20-3c3cde15f2b7,649,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000649.json,039d33cad42ac0823dbd57ab747de622ea485736d1a491805c5b803c4e24d836,datasets/t17-v2/stages/g/core-trials.jsonl#L257,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s01-r3,run-8c8309c47f23bb211d6507ec,call-8069992578ae200b,ad4ed9e3-1a05-415b-8078-46adf803668b,653,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000653.json,125c3011359c752dbf26a74e7fbfd77be5ccc829e7fd9b3e459db339d8dc69ee,datasets/t17-v2/stages/g/core-trials.jsonl#L258,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s02-r1,run-532432623d7c7531a94e0a70,call-1bf2217db4ced2d1,afd01b85-ee91-4afe-991a-24c8236aee21,657,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000657.json,a247cb347872574bab7fae62438c405175864318eeaea230a2a07e79a22c4ba4,datasets/t17-v2/stages/g/core-trials.jsonl#L259,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s02-r2,run-f910549c93a730f684b374db,call-a31a8d8da5eb0945,4a00493c-036c-4ce7-bbf8-3f3147dbb2e5,661,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000661.json,c08516584333cbd3ea242918245d32aad4a8efd5a81862af690e74ad545bfe01,datasets/t17-v2/stages/g/core-trials.jsonl#L260,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s02-r3,run-b654a66b4d1c0eb837cb0046,call-697f352dd858d949,768e236b-30c6-4abb-b516-bfd2304ca28a,665,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000665.json,994236656ab54611a15bf9ed70c862d92da4dc4c6dbcdc7f421c2a8568737b79,datasets/t17-v2/stages/g/core-trials.jsonl#L261,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s03-r1,run-a044be6f8f19083e61efd1bb,call-dba2ec26227131d6,3de0fb58-6320-4445-8028-aeee8c047d57,669,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000669.json,fa75f05f13ee282a6b09189f4831a3cb1e61f3e298ab9c1d52528789939995bf,datasets/t17-v2/stages/g/core-trials.jsonl#L262,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s03-r2,run-60c1e6ae421525e143d7c16e,call-d8337cfa253929e3,a6bd40b4-2afc-4d69-b224-d6c2bf815847,673,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000673.json,5476345ed80fc2e4cbfd4b0a5df97765838e284cdef49589908b8e55009caf67,datasets/t17-v2/stages/g/core-trials.jsonl#L263,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s03-r3,run-7f08c2be599015bd4c0b7597,call-7b28c085ec205134,4f5d2d23-114f-4598-a4e8-e9aade6889fc,677,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000677.json,3794283f020865852613c370ef3906e2796fb0ce87af3a60edf644970c625826,datasets/t17-v2/stages/g/core-trials.jsonl#L264,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s04-r1,run-37c3b793cc942a45274e6d8d,call-8784fe2fec9f37fd,01071470-2c9b-438d-9964-d894c8c270f7,681,m2-a-read,valid_no_call_task_scope_mismatch,completed,,1,"[""selected_action_ids"", ""output_text""]","[""selected_action_ids"", ""output_text""]",Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,880,828,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000681.json,5c61651952f458f895c5cdd9909bb2256a803f17433fceb1882b3ea354cf6b31,datasets/t17-v2/stages/g/core-trials.jsonl#L265,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s04-r2,run-1f21f79215819737a7a38ce7,call-362e9325d372773f,2846d1a5-f3f3-405d-8a7a-0f38ced4e232,685,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000685.json,87b215f03276a7830028c57d5fab6f5311d5c067caf4ed08bcbc94a01899c6f8,datasets/t17-v2/stages/g/core-trials.jsonl#L266,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s04-r3,run-373e965ed85880c987fb67e3,call-e57f5db63adc0812,8e4b925d-3ee9-4350-9f0d-e26c7ebcd475,689,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000689.json,235566900ee1b5f4836ad8dea9666ea68fe16389a078b39cd36d4bf907bf5f2f,datasets/t17-v2/stages/g/core-trials.jsonl#L267,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s05-r1,run-bbb62199a9e300b74944ea23,call-e27b6d06d876935c,9440404c-db92-43ab-823f-2c6fa399cffe,693,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000693.json,a3d9b05c8272cf706d80e7bddb7d18aaab81a6cce49fa7c489559afcce4fe1a5,datasets/t17-v2/stages/g/core-trials.jsonl#L268,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s05-r2,run-f23d58506b5ea73a5592e8c7,call-8917d4d2dbfdbb29,a7f71c1f-06b9-4714-9bfd-4953dd416b38,697,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000697.json,2145cb7f2639b91ad204a3006e69a3f8ebe84567bb8dbfa796c08fcc2d8b4a4e,datasets/t17-v2/stages/g/core-trials.jsonl#L269,False,0,False
g,t17-live-reference-v2-model2-m2-target-revoked-s05-r3,run-5dd1af53f1800671fc5cdd6a,call-0d47a619f10e823f,fd3a6e90-f6af-4f2c-b4d1-eb38a6b7fe01,701,m2-a-read,output_cap_before_visible_decision,incomplete,max_output_tokens,0,"[""selected_action_ids"", ""output_text""]",[],Actor chooses read-memory-source; host executes file.read and binds its output alias,"[""read-memory-source"", ""write-shared-memory""]",0,2048,2048,2048,runs/t17-v2-deepseek-20260904-01/model2/attempt-02/segment/api-private/000701.json,316e49a6fcda6ccc52e719ef2bb4f1d3866325e688e42c569c6fa665191a4d72,datasets/t17-v2/stages/g/core-trials.jsonl#L270,False,0,False
