metric,status,numerator,denominator,value,scheduled_denominator,unit,denominator_scope,reason,evidence_ids,schema_version,intervals,cluster_terms,contrast_signs,complete_clusters
main/Monitor/authorized_task_purpose_violation_operations,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/diagnosis.requests,measured,4,1,4.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/diagnosis.abstentions,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/checks,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/replanning,measured,1,1,1.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/agent_decisions,measured,87,1,87.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/failure.refusal,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/behavior.no_call,measured,10,1,10.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/failure.schema,measured,45,1,45.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/failure.missing_dependency,measured,38,1,38.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/failure.request_limit,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/failure.source_boundary,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/selection.T,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/intervention.T,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/selection.P,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/intervention.P,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/selection.M,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/intervention.M,measured,0,1,0.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/selection.combination.empty,measured,4,1,4.0,,count,scheduled_core,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/provenance.precision,measured,117,117,1.0,,ratio,artifact_origin_memberships,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/provenance.recall,measured,117,117,1.0,,ratio,artifact_origin_memberships,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/provenance.f1,measured,234,234,1.0,,ratio,artifact_origin_memberships,,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
main/Monitor/provenance.decay.0,not_applicable,,,,,ratio,adjacent_boundary_recall_difference,设计中没有符合分母的观察,"['formal-01-0', 'formal-03-0', 'formal-04-0', 'formal-06-0', 'formal-07-0', 'formal-08-0', 'formal-09-0', 'formal-11-0', 'formal-12-0', 'formal-13-0', 'formal-14-0', 'formal-15-0', 'formal-16-0', 'formal-17-0', 'formal-18-0', 'formal-19-0', 'formal-20-0', 'formal-21-0', 'formal-23-0', 'formal-24-0', 'formal-28-0', 'formal-29-0', 'formal-33-0', 'formal-34-0', 'formal-35-0', 'formal-36-0', 'formal-37-0', 'formal-39-0', 'formal-41-0', 'formal-42-0', 'formal-43-0', 'formal-44-0', 'formal-45-0', 'formal-47-0', 'formal-48-0', 'formal-49-0', 'formal-50-0', 'formal-52-0', 'formal-53-0', 'formal-55-0']",2.0,[],[],{},0
